SexInsured,Female,VehicleType,PC,Clm_Count,Exp_weights,LNWEIGHT,NCD,AgeCat,AutoAge0,AutoAge1,AutoAge2,AutoAge,VAgeCat,VAgecat1
U,0,G,0,0,0.410677618,-0.889946757,20,0,0,0,0,0,4,4
U,0,G,0,0,0.914442163,-0.089441058,20,0,0,0,0,0,4,4
U,0,G,0,0,0.388774812,-0.944754993,0,0,0,0,0,0,4,4
U,0,G,0,0,0.251882272,-1.378793474,20,0,0,0,0,0,4,4
U,0,G,0,2,0.837782341,-0.176996949,20,0,0,0,0,0,4,4
U,0,G,0,0,0.62696783,-0.466860047,0,0,0,0,0,0,4,4
U,0,G,0,0,0.752908967,-0.283810953,20,0,0,0,0,0,4,4
U,0,G,0,0,0.79945243,-0.223828248,0,0,0,0,0,0,4,4
U,0,G,0,0,0.249144422,-1.389722544,20,0,0,0,0,0,4,4
U,0,G,0,0,0.599589322,-0.511510321,0,0,0,0,0,0,4,4
U,0,G,0,0,0.837782341,-0.176996949,20,0,0,0,0,0,4,4
U,0,G,0,0,0.837782341,-0.176996949,10,0,0,0,0,0,4,4
U,0,G,0,0,0.752908967,-0.283810953,20,0,0,0,0,0,4,4
U,0,G,0,0,0.752908967,-0.283810953,0,0,0,0,0,0,4,4
U,0,G,0,0,0.711841205,-0.33990042,20,0,0,0,0,0,4,4
U,0,G,0,0,0.188911704,-1.666475546,10,0,0,0,0,0,4,4
U,0,G,0,0,0.251882272,-1.378793474,20,0,0,0,0,0,4,4
U,0,G,0,0,0.752908967,-0.283810953,20,0,0,0,0,0,4,4
U,0,G,0,0,0.251882272,-1.378793474,10,0,0,0,0,0,4,4
U,0,G,0,0,0.251882272,-1.378793474,0,0,0,0,0,0,4,4
U,0,G,0,0,0.752908967,-0.283810953,20,0,0,0,0,0,4,4
U,0,G,0,0,0.670773443,-0.39932384,20,0,0,0,0,0,5,5
U,0,G,0,0,0.167008898,-1.789708186,20,0,0,0,0,0,4,4
U,0,G,0,0,0.944558522,-0.057037634,0,0,0,0,0,0,4,4
U,0,G,0,0,0.167008898,-1.789708186,20,0,0,0,0,0,4,4
U,0,G,0,0,0.670773443,-0.39932384,20,0,0,0,0,0,4,4
U,0,G,0,0,0.670773443,-0.39932384,20,0,0,0,0,0,4,4
U,0,G,0,0,0.613278576,-0.488935999,10,0,0,0,0,0,4,4
U,0,G,0,0,0.670773443,-0.39932384,20,0,0,0,0,0,4,4
U,0,G,0,1,0.670773443,-0.39932384,10,0,0,0,0,0,4,4
U,0,G,0,0,0.670773443,-0.39932384,20,0,0,0,0,0,4,4
U,0,G,0,0,0.084873374,-2.466594846,20,0,0,0,0,0,4,4
U,0,G,0,0,0.585900068,-0.534606036,20,0,0,0,0,0,4,4
U,0,G,0,0,0.585900068,-0.534606036,20,0,0,0,0,0,4,4
U,0,G,0,0,0.084873374,-2.466594846,20,0,0,0,0,0,4,4
U,0,G,0,1,0.377823409,-0.973328365,0,0,0,0,0,0,4,4
U,0,G,0,0,0.585900068,-0.534606036,10,0,0,0,0,0,4,4
U,0,G,0,0,0.084873374,-2.466594846,20,0,0,0,0,0,4,4
U,0,G,0,0,0.572210815,-0.558247799,0,0,0,0,0,0,4,4
U,0,G,0,0,0.574948665,-0.55347452,20,0,0,0,0,0,4,4
U,0,G,0,0,0.577686516,-0.548723917,20,0,0,0,0,0,4,4
U,0,G,0,0,0.577686516,-0.548723917,0,0,0,0,0,0,4,4
U,0,G,0,0,0.457221082,-0.782588238,0,0,0,0,0,0,1,2
U,0,G,0,0,0.585900068,-0.534606036,20,0,0,0,0,0,4,4
U,0,G,0,0,0.503764545,-0.685646293,0,0,0,0,0,0,4,4
U,0,G,0,0,0.585900068,-0.534606036,20,0,0,0,0,0,4,4
U,0,G,0,0,0.084873374,-2.466594846,10,0,0,0,0,0,4,4
U,0,G,0,0,0.405201917,-0.903369777,10,0,0,0,0,0,5,5
U,0,G,0,0,0.988364134,-0.011704092,10,0,0,0,0,0,4,4
U,0,G,0,0,0.503764545,-0.685646293,0,0,0,0,0,0,4,4
U,0,G,0,0,0.991101985,-0.008937839,0,0,0,0,0,0,5,5
U,0,G,0,0,0.503764545,-0.685646293,20,0,0,0,0,0,4,4
U,0,G,0,0,0.845995893,-0.167240774,0,0,0,0,0,0,0,2
U,0,G,0,0,0.495550993,-0.702085019,20,0,0,0,0,0,4,4
U,0,G,0,0,0.914442163,-0.089441058,0,0,0,0,0,0,5,5
U,0,G,0,0,0.503764545,-0.685646293,20,0,0,0,0,0,4,4
U,0,G,0,0,0.982888433,-0.017259662,0,0,0,0,0,0,4,4
U,0,G,0,0,0.503764545,-0.685646293,10,0,0,0,0,0,4,4
U,0,G,0,1,0.999315537,-0.000684697,20,0,0,0,0,0,4,4
U,0,G,0,1,0.881587954,-0.126030505,0,0,0,0,0,0,4,4
U,0,G,0,0,0.503764545,-0.685646293,20,0,0,0,0,0,4,4
U,0,G,0,1,0.774811773,-0.255135153,0,0,0,0,0,0,4,4
U,0,G,0,0,0.914442163,-0.089441058,0,0,0,0,0,0,4,4
U,0,G,0,0,0.914442163,-0.089441058,10,0,0,0,0,0,4,4
U,0,G,0,0,0.569472964,-0.563043971,0,0,0,0,0,0,4,4
U,0,G,0,0,0.41889117,-0.870144129,20,0,0,0,0,0,4,4
U,0,G,0,0,0.41889117,-0.870144129,10,0,0,0,0,0,4,4
U,0,G,0,0,0.41889117,-0.870144129,20,0,0,0,0,0,4,4
U,0,G,0,0,0.41889117,-0.870144129,20,0,0,0,0,0,5,5
U,0,G,0,0,0.41889117,-0.870144129,0,0,0,0,0,0,4,4
U,0,G,0,0,0.377823409,-0.973328365,10,0,0,0,0,0,4,4
U,0,G,0,0,0.339493498,-1.080300485,10,0,0,0,0,0,4,4
U,0,G,0,0,0.388774812,-0.944754993,20,0,0,0,0,0,4,4
U,0,G,0,0,0.41889117,-0.870144129,20,0,0,0,0,0,4,4
U,0,G,0,0,0.262833676,-1.336233859,0,0,0,0,0,0,4,4
U,0,G,0,0,0.334017796,-1.096561006,20,0,0,0,0,0,4,4
U,0,G,0,0,0.334017796,-1.096561006,20,0,0,0,0,0,4,4
U,0,G,0,0,0.334017796,-1.096561006,20,0,0,0,0,0,4,4
U,0,G,0,0,0.837782341,-0.176996949,10,0,0,0,0,0,4,4
U,0,G,0,0,0.837782341,-0.176996949,20,0,0,0,0,0,4,4
U,0,G,0,0,0.774811773,-0.255135153,10,0,0,0,0,0,4,4
U,0,G,0,1,0.802190281,-0.220409442,20,0,0,0,0,0,4,4
U,0,G,0,0,0.251882272,-1.378793474,10,0,0,0,0,0,4,4
U,0,G,0,0,0.386036961,-0.95182216,0,0,0,0,0,0,4,4
U,0,G,0,0,0.158795346,-1.84013904,0,0,0,0,0,0,4,4
U,0,G,0,0,0.167008898,-1.789708186,20,0,0,0,0,0,4,4
U,0,G,0,0,0.670773443,-0.39932384,10,0,0,0,0,0,4,4
U,0,G,0,0,0.681724846,-0.383129154,0,0,0,0,0,0,4,4
U,0,G,0,0,0.167008898,-1.789708186,0,0,0,0,0,0,4,4
U,0,G,0,0,0.670773443,-0.39932384,20,0,0,0,0,0,4,4
U,0,G,0,0,0.837782341,-0.176996949,20,0,0,0,0,0,4,4
U,0,G,0,0,0.167008898,-1.789708186,10,0,0,0,0,0,4,4
U,0,G,0,0,0.969199179,-0.031285137,0,0,0,0,0,0,1,2
U,0,G,0,0,0.084873374,-2.466594846,20,0,0,0,0,0,4,4
U,0,G,0,0,0.818617385,-0.200138477,0,0,0,0,0,0,4,4
U,0,G,0,0,0.741957563,-0.29846323,0,0,0,0,0,0,4,4
U,0,G,0,0,0.057494867,-2.856059613,10,0,0,0,0,0,4,4
U,0,G,0,0,0.084873374,-2.466594846,20,0,0,0,0,0,4,4
U,0,G,0,0,0.585900068,-0.534606036,0,0,0,0,0,0,4,4
U,0,G,0,0,0.585900068,-0.534606036,0,0,0,0,0,0,4,4
U,0,G,0,0,0.065708419,-2.72252822,20,0,0,0,0,0,4,4
U,0,G,0,0,0.323066393,-1.129897426,0,0,0,0,0,0,4,4
U,0,G,0,0,0.583162218,-0.539289885,0,0,0,0,0,0,4,4
U,0,G,0,0,0.561259411,-0.577572071,10,0,0,0,0,0,4,4
U,0,G,0,1,0.83504449,-0.180270274,0,0,0,0,0,0,4,4
U,0,G,0,0,0.084873374,-2.466594846,20,0,0,0,0,0,4,4
U,0,G,0,0,0.999315537,-0.000684697,20,0,0,0,0,0,4,4
U,0,G,0,0,0.999315537,-0.000684697,20,0,0,0,0,0,4,4
U,0,G,0,0,0.999315537,-0.000684697,20,0,0,0,0,0,4,4
U,0,G,0,0,0.334017796,-1.096561006,20,0,0,0,0,0,4,4
U,0,G,0,1,0.999315537,-0.000684697,20,0,0,0,0,0,4,4
U,0,G,0,0,0.999315537,-0.000684697,0,0,0,0,0,0,4,4
U,0,G,0,0,0.999315537,-0.000684697,0,0,0,0,0,0,4,4
U,0,G,0,0,0.914442163,-0.089441058,20,0,0,0,0,0,4,4
U,0,G,0,0,0.914442163,-0.089441058,20,0,0,0,0,0,4,4
U,0,G,0,0,0.41889117,-0.870144129,0,0,0,0,0,0,4,4
U,0,G,0,0,0.358658453,-1.025384727,0,0,0,0,0,0,4,4
U,0,G,0,0,0.914442163,-0.089441058,20,0,0,0,0,0,4,4
U,0,G,0,0,0.878850103,-0.129140928,20,0,0,0,0,0,4,4
U,0,G,0,0,0.837782341,-0.176996949,20,0,0,0,0,0,4,4
U,0,G,0,0,0.334017796,-1.096561006,20,0,0,0,0,0,4,4
U,0,G,0,0,0.837782341,-0.176996949,20,0,0,0,0,0,4,4
U,0,G,0,0,0.837782341,-0.176996949,20,0,0,0,0,0,4,4
U,0,G,0,0,0.249144422,-1.389722544,20,0,0,0,0,0,4,4
U,0,G,0,1,0.837782341,-0.176996949,10,0,0,0,0,0,4,4
U,0,G,0,0,0.837782341,-0.176996949,20,0,0,0,0,0,4,4
U,0,G,0,0,0.720054757,-0.328428018,10,0,0,0,0,0,4,4
U,0,G,0,0,0.837782341,-0.176996949,0,0,0,0,0,0,4,4
U,0,G,0,1,0.832306639,-0.183554349,0,0,0,0,0,0,4,4
U,0,G,0,0,0.807665982,-0.213606694,20,0,0,0,0,0,4,4
U,0,G,0,0,0.752908967,-0.283810953,10,0,0,0,0,0,4,4
U,0,G,0,0,0.251882272,-1.378793474,20,0,0,0,0,0,4,4
U,0,G,0,0,0.752908967,-0.283810953,20,0,0,0,0,0,4,4
U,0,G,0,1,0.752908967,-0.283810953,10,0,0,0,0,0,4,4
U,0,G,0,0,0.164271047,-1.806237488,0,0,0,0,0,0,4,4
U,0,G,0,0,0.752908967,-0.283810953,20,0,0,0,0,0,4,4
U,0,G,0,0,0.755646817,-0.280181185,10,0,0,0,0,0,4,4
U,0,G,0,0,0.251882272,-1.378793474,0,0,0,0,0,0,4,4
U,0,G,0,0,0.750171116,-0.287453944,20,0,0,0,0,0,4,4
U,0,G,0,1,0.752908967,-0.283810953,20,0,0,0,0,0,4,4
U,0,G,0,0,0.720054757,-0.328428018,10,0,0,0,0,0,4,4
U,0,G,0,0,0.73100616,-0.313333392,10,0,0,0,0,0,4,4
U,0,G,0,0,0.752908967,-0.283810953,20,0,0,0,0,0,4,4
U,0,G,0,0,0.251882272,-1.378793474,20,0,0,0,0,0,4,4
U,0,G,0,0,0.251882272,-1.378793474,20,0,0,0,0,0,4,4
U,0,G,0,0,0.752908967,-0.283810953,20,0,0,0,0,0,4,4
U,0,G,0,0,0.752908967,-0.283810953,20,0,0,0,0,0,4,4
U,0,G,0,0,0.251882272,-1.378793474,10,0,0,0,0,0,4,4
U,0,G,0,0,0.240930869,-1.423245236,10,0,0,0,0,0,4,4
U,0,G,0,0,0.662559891,-0.411644324,20,0,0,0,0,0,4,4
U,0,G,0,0,0.670773443,-0.39932384,20,0,0,0,0,0,4,4
U,0,G,0,0,0.528405202,-0.637891862,0,0,0,0,0,0,4,4
U,0,G,0,0,0.517453799,-0.658835036,20,0,0,0,0,0,4,4
U,0,G,0,0,0.585900068,-0.534606036,20,0,0,0,0,0,4,4
U,0,G,0,0,0.585900068,-0.534606036,0,0,0,0,0,0,4,4
U,0,G,0,0,0.084873374,-2.466594846,20,0,0,0,0,0,4,4
U,0,G,0,0,0.585900068,-0.534606036,20,0,0,0,0,0,4,4
U,0,G,0,0,0.377823409,-0.973328365,20,0,0,0,0,0,4,4
U,0,G,0,0,0.585900068,-0.534606036,20,0,0,0,0,0,4,4
U,0,G,0,0,0.999315537,-0.000684697,20,0,0,0,0,0,3,3
U,0,G,0,0,0.583162218,-0.539289885,20,0,0,0,0,0,4,4
U,0,G,0,0,0.084873374,-2.466594846,20,0,0,0,0,0,4,4
U,0,G,0,0,0.503764545,-0.685646293,0,0,0,0,0,0,4,4
U,0,G,0,0,0.616016427,-0.484481648,0,0,0,0,0,0,4,4
U,0,G,0,0,0.503764545,-0.685646293,20,0,0,0,0,0,4,4
U,0,G,0,1,0.999315537,-0.000684697,0,0,0,0,0,0,4,4
U,0,G,0,0,0.826830938,-0.190155033,10,0,0,0,0,0,4,4
U,0,G,0,0,0.747433265,-0.291110255,0,0,0,0,0,0,4,4
U,0,G,0,0,0.999315537,-0.000684697,20,0,0,0,0,0,4,4
U,0,G,0,0,0.999315537,-0.000684697,10,0,0,0,0,0,4,4
U,0,G,0,0,0.503764545,-0.685646293,20,0,0,0,0,0,4,4
U,0,G,0,0,0.999315537,-0.000684697,10,0,0,0,0,0,4,4
U,0,G,0,1,0.503764545,-0.685646293,20,0,0,0,0,0,4,4
U,0,G,0,0,0.41889117,-0.870144129,20,0,0,0,0,0,4,4
U,0,G,0,0,0.503764545,-0.685646293,20,0,0,0,0,0,4,4
U,0,G,0,0,0.27652293,-1.285461534,10,0,0,0,0,0,4,4
U,0,G,0,0,0.41889117,-0.870144129,20,0,0,0,0,0,4,4
U,0,G,0,0,0.914442163,-0.089441058,20,0,0,0,0,0,4,4
U,0,G,0,0,0.38329911,-0.958939628,20,0,0,0,0,0,4,4
U,0,G,0,0,0.295687885,-1.218450824,0,0,0,0,0,0,4,4
U,0,G,0,0,0.41889117,-0.870144129,10,0,0,0,0,0,4,4
U,0,G,0,0,0.281998631,-1.265853062,0,0,0,0,0,0,4,4
U,0,G,0,0,0.334017796,-1.096561006,20,0,0,0,0,0,4,4
U,0,G,0,0,0.334017796,-1.096561006,20,0,0,0,0,0,4,4
U,0,G,0,0,0.5229295,-0.648308623,0,0,0,0,0,0,4,4
U,0,G,0,0,0.492813142,-0.7076252,0,0,0,0,0,0,4,4
U,0,G,0,0,0.334017796,-1.096561006,0,0,0,0,0,0,4,4
U,0,G,0,0,0.936344969,-0.065771314,20,0,0,0,0,0,4,4
U,0,G,0,1,0.410677618,-0.889946757,20,0,0,0,0,0,4,4
U,0,G,0,0,0.251882272,-1.378793474,10,0,0,0,0,0,4,4
U,0,G,0,0,0.251882272,-1.378793474,10,0,0,0,0,0,4,4
U,0,G,0,0,0.752908967,-0.283810953,20,0,0,0,0,0,4,4
U,0,G,0,0,0.670773443,-0.39932384,10,0,0,0,0,0,4,4
U,0,G,0,0,0.167008898,-1.789708186,10,0,0,0,0,0,4,4
U,0,G,0,0,0.030116359,-3.502686778,0,0,0,0,0,0,4,4
U,0,G,0,0,0.585900068,-0.534606036,10,0,0,0,0,0,4,4
U,0,G,0,0,0.525667351,-0.643086679,0,0,0,0,0,0,4,4
U,0,G,0,0,0.585900068,-0.534606036,10,0,0,0,0,0,4,4
U,0,G,0,0,0.498288843,-0.696575364,10,0,0,0,0,0,4,4
U,0,G,0,0,0.251882272,-1.378793474,20,0,0,0,0,0,4,4
U,0,G,0,0,0.084873374,-2.466594846,10,0,0,0,0,0,4,4
U,0,G,0,0,0.569472964,-0.563043971,10,0,0,0,0,0,4,4
U,0,G,0,0,0.251882272,-1.378793474,20,0,0,0,0,0,4,4
U,0,G,0,0,0.999315537,-0.000684697,10,0,0,0,0,0,4,4
U,0,G,0,0,0.999315537,-0.000684697,10,0,0,0,0,0,4,4
U,0,G,0,0,0.999315537,-0.000684697,20,0,0,0,0,0,4,4
U,0,G,0,0,0.993839836,-0.006179216,10,0,0,0,0,0,4,4
U,0,G,0,0,0.199863108,-1.610122609,10,0,0,0,0,0,4,4
U,0,G,0,0,0.911704312,-0.092439561,20,0,0,0,0,0,4,4
U,0,G,0,0,0.490075291,-0.713196245,0,0,0,0,0,0,4,4
U,0,G,0,0,0.161533196,-1.823044607,10,0,0,0,0,0,4,4
U,0,G,0,0,0.837782341,-0.176996949,20,0,0,0,0,0,4,4
U,0,G,0,0,0.251882272,-1.378793474,20,0,0,0,0,0,4,4
U,0,G,0,0,0.334017796,-1.096561006,20,0,0,0,0,0,4,4
U,0,G,0,0,0.804928131,-0.217002283,20,0,0,0,0,0,4,4
U,0,G,0,0,0.334017796,-1.096561006,20,0,0,0,0,0,4,4
U,0,G,0,0,0.251882272,-1.378793474,10,0,0,0,0,0,4,4
U,0,G,0,0,0.922655715,-0.08049912,0,0,0,0,0,0,4,4
U,0,G,0,0,0.747433265,-0.291110255,20,0,0,0,0,0,4,4
U,0,G,0,0,0.752908967,-0.283810953,20,0,0,0,0,0,4,4
U,0,G,0,0,0.251882272,-1.378793474,20,0,0,0,0,0,4,4
U,0,G,0,0,0.752908967,-0.283810953,20,0,0,0,0,0,4,4
U,0,G,0,0,0.752908967,-0.283810953,0,0,0,0,0,0,4,4
U,0,G,0,0,0.752908967,-0.283810953,20,0,0,0,0,0,4,4
U,0,G,0,0,0.914442163,-0.089441058,10,0,0,0,0,0,3,3
U,0,G,0,0,0.670773443,-0.39932384,20,0,0,0,0,0,4,4
U,0,G,0,0,0.167008898,-1.789708186,10,0,0,0,0,0,4,4
U,0,G,0,0,0.670773443,-0.39932384,20,0,0,0,0,0,4,4
U,0,G,0,0,0.251882272,-1.378793474,20,0,0,0,0,0,4,4
U,0,G,0,0,0.481861739,-0.730098056,10,0,0,0,0,0,4,4
U,0,G,0,0,0.999315537,-0.000684697,20,0,0,0,0,0,4,4
U,0,G,0,0,0.438056126,-0.825408235,20,0,0,0,0,0,4,4
U,0,G,0,1,0.449007529,-0.800715623,20,0,0,0,0,0,4,4
U,0,G,0,0,0.334017796,-1.096561006,0,0,0,0,0,0,4,4
U,0,G,0,0,0.334017796,-1.096561006,20,0,0,0,0,0,4,4
U,0,G,0,0,0.167008898,-1.789708186,20,0,0,0,0,0,4,4
U,0,G,0,0,0.837782341,-0.176996949,10,0,0,0,0,0,4,4
U,0,G,0,0,0.517453799,-0.658835036,0,0,0,0,0,0,4,4
U,0,G,0,0,0.202600958,-1.596516957,10,0,0,0,0,0,4,4
U,0,G,0,0,0.892539357,-0.113684669,0,0,0,0,0,0,4,4
U,0,G,0,0,0.752908967,-0.283810953,20,0,0,0,0,0,4,4
U,0,G,0,0,0.246406571,-1.40077238,20,0,0,0,0,0,4,4
U,0,G,0,0,0.235455168,-1.446234754,20,0,0,0,0,0,4,4
U,0,G,0,0,0.188911704,-1.666475546,20,0,0,0,0,0,4,4
U,0,G,0,0,0.161533196,-1.823044607,20,0,0,0,0,0,4,4
U,0,G,0,0,0.167008898,-1.789708186,10,0,0,0,0,0,4,4
U,0,G,0,0,0.635181383,-0.453844679,0,0,0,0,0,0,4,4
U,0,G,0,0,0.084873374,-2.466594846,20,0,0,0,0,0,4,4
U,0,G,0,0,0.043805613,-3.127993328,20,0,0,0,0,0,4,4
U,0,G,0,0,0.334017796,-1.096561006,20,0,0,0,0,0,4,4
U,0,G,0,0,0.908966461,-0.095447082,20,0,0,0,0,0,4,4
U,0,G,0,0,0.084873374,-2.466594846,20,0,0,0,0,0,4,4
U,0,G,0,0,0.906228611,-0.098463675,0,0,0,0,0,0,4,4
U,0,G,0,0,0.788501027,-0.23762157,20,0,0,0,0,0,4,4
U,0,G,0,0,0.911704312,-0.092439561,10,0,0,0,0,0,4,4
U,0,G,0,0,0.752908967,-0.283810953,10,0,0,0,0,0,4,4
U,0,G,0,0,0.914442163,-0.089441058,20,0,0,0,0,0,4,4
U,0,G,0,0,0.17522245,-1.741698967,0,0,0,0,0,0,4,4
U,0,G,0,0,0.914442163,-0.089441058,0,0,0,0,0,0,4,4
U,0,G,0,0,0.334017796,-1.096561006,10,0,0,0,0,0,4,4
U,0,G,0,0,0.213552361,-1.543873224,0,0,0,0,0,0,4,4
U,0,G,0,0,0.167008898,-1.789708186,10,0,0,0,0,0,4,4
U,0,G,0,0,0.837782341,-0.176996949,20,0,0,0,0,0,3,3
U,0,G,0,0,0.837782341,-0.176996949,20,0,0,0,0,0,4,4
U,0,G,0,0,0.084873374,-2.466594846,10,0,0,0,0,0,4,4
U,0,G,0,0,0.585900068,-0.534606036,20,0,0,0,0,0,4,4
U,0,G,0,0,0.752908967,-0.283810953,20,0,0,0,0,0,4,4
U,0,G,0,0,0.752908967,-0.283810953,20,0,0,0,0,0,4,4
U,0,G,0,0,0.588637919,-0.529944023,0,0,0,0,0,0,4,4
U,0,G,0,0,0.34770705,-1.056394964,10,0,0,0,0,0,4,4
U,0,G,0,0,0.027378508,-3.597996958,10,0,0,0,0,0,4,4
U,0,G,0,0,0.755646817,-0.280181185,20,0,0,0,0,0,4,4
U,0,G,0,0,0.714579055,-0.336061643,20,0,0,0,0,0,4,4
U,0,G,0,0,0.752908967,-0.283810953,10,0,0,0,0,0,4,4
U,0,G,0,0,0.698151951,-0.359318505,0,0,0,0,0,0,4,4
U,0,G,0,0,0.334017796,-1.096561006,20,0,0,0,0,0,4,4
U,0,G,0,0,0.752908967,-0.283810953,20,0,0,0,0,0,4,4
U,0,G,0,0,0.670773443,-0.39932384,10,0,0,0,0,0,4,4
U,0,G,0,0,0.164271047,-1.806237488,10,0,0,0,0,0,4,4
U,0,G,0,0,0.670773443,-0.39932384,20,0,0,0,0,0,4,4
U,0,G,0,0,0.670773443,-0.39932384,20,0,0,0,0,0,4,4
U,0,G,0,0,0.366872006,-1.002742251,0,0,0,0,0,0,4,4
U,0,G,0,1,0.670773443,-0.39932384,10,0,0,0,0,0,4,4
U,0,G,0,0,0.082135524,-2.499384669,0,0,0,0,0,0,4,4
U,0,G,0,0,0.585900068,-0.534606036,0,0,0,0,0,0,4,4
U,0,G,0,0,0.561259411,-0.577572071,10,0,0,0,0,0,4,4
U,0,G,0,0,0.213552361,-1.543873224,10,0,0,0,0,0,4,4
U,0,G,0,0,0.334017796,-1.096561006,20,0,0,0,0,0,4,4
U,0,G,0,0,0.999315537,-0.000684697,10,0,0,0,0,0,4,4
U,0,G,0,0,0.492813142,-0.7076252,0,0,0,0,0,0,4,4
U,0,G,0,0,0.41889117,-0.870144129,20,0,0,0,0,0,4,4
U,0,G,0,0,0.999315537,-0.000684697,20,0,0,0,0,0,4,4
U,0,G,0,0,0.495550993,-0.702085019,20,0,0,0,0,0,4,4
U,0,G,0,0,0.503764545,-0.685646293,20,0,0,0,0,0,4,4
U,0,G,0,0,0.55578371,-0.587376072,0,0,0,0,0,0,4,4
U,0,G,0,0,0.399726215,-0.916975429,10,0,0,0,0,0,4,4
U,0,G,0,0,0.41889117,-0.870144129,0,0,0,0,0,0,4,4
U,0,G,0,0,0.41889117,-0.870144129,20,0,0,0,0,0,4,4
U,0,G,0,0,0.999315537,-0.000684697,20,0,0,0,0,0,4,4
U,0,G,0,0,0.087611225,-2.434846148,10,0,0,0,0,0,4,4
U,0,G,0,1,0.837782341,-0.176996949,20,0,0,0,0,0,4,4
U,0,G,0,0,0.999315537,-0.000684697,20,0,0,0,0,0,4,4
U,0,G,0,0,0.999315537,-0.000684697,0,0,0,0,0,0,4,4
U,0,G,0,1,0.999315537,-0.000684697,20,0,0,0,0,0,4,4
U,0,G,0,2,0.999315537,-0.000684697,0,0,0,0,0,0,4,4
U,0,G,0,0,0.999315537,-0.000684697,10,0,0,0,0,0,4,4
U,0,G,0,0,0.670773443,-0.39932384,10,0,0,0,0,0,3,3
U,0,G,0,0,0.999315537,-0.000684697,0,0,0,0,0,0,4,4
U,0,G,0,1,0.914442163,-0.089441058,20,0,0,0,0,0,4,4
U,0,G,0,0,0.334017796,-1.096561006,10,0,0,0,0,0,4,4
U,0,G,0,0,0.999315537,-0.000684697,0,0,0,0,0,0,4,4
U,0,G,0,1,0.914442163,-0.089441058,0,0,0,0,0,0,4,4
U,0,G,0,0,1,0,10,0,0,0,0,0,4,4
U,0,G,0,0,0.421629021,-0.863629448,10,0,0,0,0,0,4,4
U,0,G,0,0,0.837782341,-0.176996949,20,0,0,0,0,0,4,4
U,0,G,0,1,0.876112252,-0.132261055,0,0,0,0,0,0,3,3
U,0,G,0,0,0.914442163,-0.089441058,10,0,0,0,0,0,4,4
U,0,G,0,0,0.752908967,-0.283810953,20,0,0,0,0,0,4,4
U,0,G,0,0,0.476386037,-0.741526751,20,0,0,0,0,0,3,3
U,0,G,0,0,0.999315537,-0.000684697,20,0,0,0,0,0,4,4
U,0,G,0,0,0.999315537,-0.000684697,20,0,0,0,0,0,4,4
U,0,G,0,0,0.837782341,-0.176996949,20,0,0,0,0,0,3,3
U,0,G,0,0,0.783025325,-0.24459024,20,0,0,0,0,0,3,3
U,0,G,0,0,0.657084189,-0.419943127,10,0,0,0,0,0,3,3
U,0,G,0,0,0.334017796,-1.096561006,10,0,0,0,0,0,3,3
U,0,G,0,0,0.752908967,-0.283810953,20,0,0,0,0,0,4,4
U,0,G,0,0,0.752908967,-0.283810953,20,0,0,0,0,0,3,3
U,0,G,0,0,0.752908967,-0.283810953,20,0,0,0,0,0,3,3
U,0,G,0,0,0.739219713,-0.302160092,0,0,0,0,0,0,4,4
U,0,G,0,0,0.722792608,-0.324632947,0,0,0,0,0,0,3,3
U,0,G,0,0,0.752908967,-0.283810953,20,0,0,0,0,0,3,3
U,0,G,0,0,0.750171116,-0.287453944,20,0,0,0,0,0,3,3
U,0,G,0,0,0.668035592,-0.403413825,20,0,0,0,0,0,4,4
U,0,G,0,0,0.736481862,-0.305870671,10,0,0,0,0,0,3,3
U,0,G,0,0,0.657084189,-0.419943127,20,0,0,0,0,0,3,3
U,0,G,0,0,0.509240246,-0.674835377,0,0,0,0,0,0,4,4
U,0,G,0,0,0.670773443,-0.39932384,20,0,0,0,0,0,3,3
U,0,G,0,0,0.147843943,-1.911598004,0,0,0,0,0,0,3,3
U,0,G,0,0,0.741957563,-0.29846323,0,0,0,0,0,0,3,3
U,0,G,0,0,0.65982204,-0.415785117,20,0,0,0,0,0,3,3
U,0,G,0,0,0.167008898,-1.789708186,20,0,0,0,0,0,3,3
U,0,G,0,0,0.895277207,-0.11062188,0,0,0,0,0,0,3,3
U,0,G,0,0,0.251882272,-1.378793474,20,0,0,0,0,0,4,4
U,0,G,0,0,0.670773443,-0.39932384,20,0,0,0,0,0,4,4
U,0,G,0,0,0.670773443,-0.39932384,0,0,0,0,0,0,3,3
U,0,G,0,0,0.251882272,-1.378793474,20,0,0,0,0,0,4,4
U,0,G,0,0,0.618754278,-0.480047051,20,0,0,0,0,0,3,3
U,0,G,0,0,0.585900068,-0.534606036,20,0,0,0,0,0,3,3
U,0,G,0,0,0.585900068,-0.534606036,10,0,0,0,0,0,3,3
U,0,G,0,0,0.585900068,-0.534606036,10,0,0,0,0,0,3,3
U,0,G,0,0,0.585900068,-0.534606036,10,0,0,0,0,0,3,3
U,0,G,0,0,0.585900068,-0.534606036,20,0,0,0,0,0,3,3
U,0,G,0,0,0.550308008,-0.597277143,10,0,0,0,0,0,3,3
U,0,G,0,0,0.062970568,-2.765087835,10,0,0,0,0,0,3,3
U,0,G,0,0,0.585900068,-0.534606036,20,0,0,0,0,0,3,3
U,0,G,0,0,0.084873374,-2.466594846,20,0,0,0,0,0,3,3
